id,doctor_id,datetime,is_available
698,6,2025-03-04 1:00 PM,1
699,6,2025-03-04 1:30 PM,0
700,6,2025-03-04 2:00 PM,1
701,6,2025-03-04 2:30 PM,1
702,6,2025-03-04 3:00 PM,1
703,6,2025-03-04 3:30 PM,1
704,6,2025-03-04 4:00 PM,0
705,6,2025-03-04 4:30 PM,1
706,6,2025-03-04 5:00 PM,1
707,6,2025-03-04 5:30 PM,0
708,6,2025-03-05 8:00 AM,1
709,6,2025-03-05 8:30 AM,1
710,6,2025-03-05 9:00 AM,0
711,6,2025-03-05 9:30 AM,0
712,6,2025-03-05 10:00 AM,1
713,6,2025-03-05 10:30 AM,0
714,6,2025-03-05 11:00 AM,0
715,6,2025-03-05 11:30 AM,1
716,6,2025-03-05 12:00 PM,1
717,6,2025-03-05 12:30 PM,0
718,6,2025-03-05 1:00 PM,1
719,6,2025-03-05 1:30 PM,1
720,6,2025-03-05 2:00 PM,1
721,6,2025-03-05 2:30 PM,1
722,6,2025-03-05 3:00 PM,0
723,6,2025-03-05 3:30 PM,0
724,6,2025-03-05 4:00 PM,1
725,6,2025-03-05 4:30 PM,0
726,6,2025-03-05 5:00 PM,1
727,6,2025-03-05 5:30 PM,1
728,6,2025-03-06 8:00 AM,1
729,6,2025-03-06 8:30 AM,0
730,6,2025-03-06 9:00 AM,1
731,6,2025-03-06 9:30 AM,0
732,6,2025-03-06 10:00 AM,1
733,6,2025-03-06 10:30 AM,0
734,6,2025-03-06 11:00 AM,1
735,6,2025-03-06 11:30 AM,1
736,6,2025-03-06 12:00 PM,1
737,6,2025-03-06 12:30 PM,1
738,6,2025-03-06 1:00 PM,0
739,6,2025-03-06 1:30 PM,1
740,6,2025-03-06 2:00 PM,1
741,6,2025-03-06 2:30 PM,1
742,6,2025-03-06 3:00 PM,1
743,6,2025-03-06 3:30 PM,1
744,6,2025-03-06 4:00 PM,0
745,6,2025-03-06 4:30 PM,1
746,6,2025-03-06 5:00 PM,1
747,6,2025-03-06 5:30 PM,0
748,6,2025-03-07 8:00 AM,1
749,6,2025-03-07 8:30 AM,0
750,6,2025-03-07 9:00 AM,1
751,6,2025-03-07 9:30 AM,1
752,6,2025-03-07 10:00 AM,1
753,6,2025-03-07 10:30 AM,1
754,6,2025-03-07 11:00 AM,1
755,6,2025-03-07 11:30 AM,0
756,7,2025-03-01 8:00 AM,1
757,7,2025-03-01 8:30 AM,1
758,7,2025-03-01 9:00 AM,1
759,7,2025-03-01 9:30 AM,1
760,7,2025-03-01 10:00 AM,0
761,7,2025-03-01 10:30 AM,1
762,7,2025-03-01 11:00 AM,0
763,7,2025-03-01 11:30 AM,1
764,7,2025-03-01 12:00 PM,1
765,7,2025-03-01 12:30 PM,0
766,7,2025-03-01 1:00 PM,1
767,7,2025-03-01 1:30 PM,0
768,7,2025-03-01 2:00 PM,1
769,7,2025-03-01 2:30 PM,1
770,7,2025-03-01 3:00 PM,1
771,7,2025-03-01 3:30 PM,1
772,7,2025-03-01 4:00 PM,0
773,7,2025-03-01 4:30 PM,1
774,7,2025-03-01 5:00 PM,0
775,7,2025-03-01 5:30 PM,0
776,7,2025-03-03 8:00 AM,1
777,7,2025-03-03 8:30 AM,0
778,7,2025-03-03 9:00 AM,1
779,7,2025-03-03 9:30 AM,1
780,7,2025-03-03 10:00 AM,0
781,7,2025-03-03 10:30 AM,1
782,7,2025-03-03 11:00 AM,0
783,7,2025-03-03 11:30 AM,1
784,7,2025-03-03 12:00 PM,1
785,7,2025-03-03 12:30 PM,1
786,7,2025-03-03 1:00 PM,1
787,7,2025-03-03 1:30 PM,1
788,7,2025-03-03 2:00 PM,1
789,7,2025-03-03 2:30 PM,1
790,7,2025-03-03 3:00 PM,1
791,7,2025-03-03 3:30 PM,1
792,7,2025-03-03 4:00 PM,1
793,7,2025-03-03 4:30 PM,0
794,7,2025-03-03 5:00 PM,1
795,7,2025-03-03 5:30 PM,1
796,7,2025-03-04 8:00 AM,1
797,7,2025-03-04 8:30 AM,0
798,7,2025-03-04 9:00 AM,0
799,7,2025-03-04 9:30 AM,0
800,7,2025-03-04 10:00 AM,1
801,7,2025-03-04 10:30 AM,1
802,7,2025-03-04 11:00 AM,1
803,7,2025-03-04 11:30 AM,1
804,7,2025-03-04 12:00 PM,0
805,7,2025-03-04 12:30 PM,1
806,7,2025-03-04 1:00 PM,0
807,7,2025-03-04 1:30 PM,1
808,7,2025-03-04 2:00 PM,0
809,7,2025-03-04 2:30 PM,1
810,7,2025-03-04 3:00 PM,1
811,7,2025-03-04 3:30 PM,1
812,7,2025-03-04 4:00 PM,1
813,7,2025-03-04 4:30 PM,0
814,7,2025-03-04 5:00 PM,1
815,7,2025-03-04 5:30 PM,0
816,7,2025-03-05 8:00 AM,1
817,7,2025-03-05 8:30 AM,1
818,7,2025-03-05 9:00 AM,1
819,7,2025-03-05 9:30 AM,0
820,7,2025-03-05 10:00 AM,1
821,7,2025-03-05 10:30 AM,1
822,7,2025-03-05 11:00 AM,0
823,7,2025-03-05 11:30 AM,1
824,7,2025-03-05 12:00 PM,0
825,7,2025-03-05 12:30 PM,1
826,7,2025-03-05 1:00 PM,0
827,7,2025-03-05 1:30 PM,0
828,7,2025-03-05 2:00 PM,1
829,7,2025-03-05 2:30 PM,0
830,7,2025-03-05 3:00 PM,1
831,7,2025-03-05 3:30 PM,1
832,7,2025-03-05 4:00 PM,0
833,7,2025-03-05 4:30 PM,0
834,7,2025-03-05 5:00 PM,1
835,7,2025-03-05 5:30 PM,1
836,7,2025-03-06 8:00 AM,1
837,7,2025-03-06 8:30 AM,1
838,7,2025-03-06 9:00 AM,1
839,7,2025-03-06 9:30 AM,1
840,7,2025-03-06 10:00 AM,1
841,7,2025-03-06 10:30 AM,1
842,7,2025-03-06 11:00 AM,0
843,7,2025-03-06 11:30 AM,0
844,7,2025-03-06 12:00 PM,1
845,7,2025-03-06 12:30 PM,1
846,7,2025-03-06 1:00 PM,0
847,7,2025-03-06 1:30 PM,0
848,7,2025-03-06 2:00 PM,0
849,7,2025-03-06 2:30 PM,1
850,7,2025-03-06 3:00 PM,0
851,7,2025-03-06 3:30 PM,0
852,7,2025-03-06 4:00 PM,0
853,7,2025-03-06 4:30 PM,0
854,7,2025-03-06 5:00 PM,1
855,7,2025-03-06 5:30 PM,0
856,7,2025-03-07 8:00 AM,0
857,7,2025-03-07 8:30 AM,1
858,7,2025-03-07 9:00 AM,1
859,7,2025-03-07 9:30 AM,1
860,7,2025-03-07 10:00 AM,1
861,7,2025-03-07 10:30 AM,1
862,7,2025-03-07 11:00 AM,0
863,7,2025-03-07 11:30 AM,1
864,8,2025-03-01 8:00 AM,1
865,8,2025-03-01 8:30 AM,0
866,8,2025-03-01 9:00 AM,1
867,8,2025-03-01 9:30 AM,1
868,8,2025-03-01 10:00 AM,0
869,8,2025-03-01 10:30 AM,0
870,8,2025-03-01 11:00 AM,1
871,8,2025-03-01 11:30 AM,1
872,8,2025-03-01 12:00 PM,1
873,8,2025-03-01 12:30 PM,1
874,8,2025-03-01 1:00 PM,1
875,8,2025-03-01 1:30 PM,0
876,8,2025-03-01 2:00 PM,1
877,8,2025-03-01 2:30 PM,1
878,8,2025-03-01 3:00 PM,0
879,8,2025-03-01 3:30 PM,1
880,8,2025-03-01 4:00 PM,1
881,8,2025-03-01 4:30 PM,1
882,8,2025-03-01 5:00 PM,1
883,8,2025-03-01 5:30 PM,0
884,8,2025-03-03 8:00 AM,1
885,8,2025-03-03 8:30 AM,1
886,8,2025-03-03 9:00 AM,0
887,8,2025-03-03 9:30 AM,1
888,8,2025-03-03 10:00 AM,1
889,8,2025-03-03 10:30 AM,1
890,8,2025-03-03 11:00 AM,0
891,8,2025-03-03 11:30 AM,0
892,8,2025-03-03 12:00 PM,1
893,8,2025-03-03 12:30 PM,0
894,8,2025-03-03 1:00 PM,1
895,8,2025-03-03 1:30 PM,0
896,8,2025-03-03 2:00 PM,1
897,8,2025-03-03 2:30 PM,1
898,8,2025-03-03 3:00 PM,1
899,8,2025-03-03 3:30 PM,1
900,8,2025-03-03 4:00 PM,1
901,8,2025-03-03 4:30 PM,1
902,8,2025-03-03 5:00 PM,1
903,8,2025-03-03 5:30 PM,1
904,8,2025-03-04 8:00 AM,0
905,8,2025-03-04 8:30 AM,0
906,8,2025-03-04 9:00 AM,0
907,8,2025-03-04 9:30 AM,1
908,8,2025-03-04 10:00 AM,0
909,8,2025-03-04 10:30 AM,1
910,8,2025-03-04 11:00 AM,1
911,8,2025-03-04 11:30 AM,1
912,8,2025-03-04 12:00 PM,1
913,8,2025-03-04 12:30 PM,1
914,8,2025-03-04 1:00 PM,1
915,8,2025-03-04 1:30 PM,0
916,8,2025-03-04 2:00 PM,1
917,8,2025-03-04 2:30 PM,1
918,8,2025-03-04 3:00 PM,1
919,8,2025-03-04 3:30 PM,1
920,8,2025-03-04 4:00 PM,1
921,8,2025-03-04 4:30 PM,0
922,8,2025-03-04 5:00 PM,1
923,8,2025-03-04 5:30 PM,0
924,8,2025-03-05 8:00 AM,1
925,8,2025-03-05 8:30 AM,1
926,8,2025-03-05 9:00 AM,1
927,8,2025-03-05 9:30 AM,1
928,8,2025-03-05 10:00 AM,0
929,8,2025-03-05 10:30 AM,0
930,8,2025-03-05 11:00 AM,0
931,8,2025-03-05 11:30 AM,1
932,8,2025-03-05 12:00 PM,1
933,8,2025-03-05 12:30 PM,1
934,8,2025-03-05 1:00 PM,1
935,8,2025-03-05 1:30 PM,1
936,8,2025-03-05 2:00 PM,0
937,8,2025-03-05 2:30 PM,1
938,8,2025-03-05 3:00 PM,0
939,8,2025-03-05 3:30 PM,1
940,8,2025-03-05 4:00 PM,1
941,8,2025-03-05 4:30 PM,1
942,8,2025-03-05 5:00 PM,1
943,8,2025-03-05 5:30 PM,1
944,8,2025-03-06 8:00 AM,0
945,8,2025-03-06 8:30 AM,0
946,8,2025-03-06 9:00 AM,0
947,8,2025-03-06 9:30 AM,1
948,8,2025-03-06 10:00 AM,1
949,8,2025-03-06 10:30 AM,1
950,8,2025-03-06 11:00 AM,0
951,8,2025-03-06 11:30 AM,1
952,8,2025-03-06 12:00 PM,0
953,8,2025-03-06 12:30 PM,0
954,8,2025-03-06 1:00 PM,1
955,8,2025-03-06 1:30 PM,1
956,8,2025-03-06 2:00 PM,0
957,8,2025-03-06 2:30 PM,1
958,8,2025-03-06 3:00 PM,1
959,8,2025-03-06 3:30 PM,1
960,8,2025-03-06 4:00 PM,1
961,8,2025-03-06 4:30 PM,1
962,8,2025-03-06 5:00 PM,1
963,8,2025-03-06 5:30 PM,1
964,8,2025-03-07 8:00 AM,1
965,8,2025-03-07 8:30 AM,0
966,8,2025-03-07 9:00 AM,0
967,8,2025-03-07 9:30 AM,1
968,8,2025-03-07 10:00 AM,1
969,8,2025-03-07 10:30 AM,1
970,8,2025-03-07 11:00 AM,1
971,8,2025-03-07 11:30 AM,1
972,9,2025-03-01 8:00 AM,0
973,9,2025-03-01 8:30 AM,0
974,9,2025-03-01 9:00 AM,1
975,9,2025-03-01 9:30 AM,0
976,9,2025-03-01 10:00 AM,1
977,9,2025-03-01 10:30 AM,0
978,9,2025-03-01 11:00 AM,1
979,9,2025-03-01 11:30 AM,0
980,9,2025-03-01 12:00 PM,1
981,9,2025-03-01 12:30 PM,1
982,9,2025-03-01 1:00 PM,1
983,9,2025-03-01 1:30 PM,1
984,9,2025-03-01 2:00 PM,0
985,9,2025-03-01 2:30 PM,1
986,9,2025-03-01 3:00 PM,1
987,9,2025-03-01 3:30 PM,0
988,9,2025-03-01 4:00 PM,1
989,9,2025-03-01 4:30 PM,0
990,9,2025-03-01 5:00 PM,1
991,9,2025-03-01 5:30 PM,1
992,9,2025-03-03 8:00 AM,1
993,9,2025-03-03 8:30 AM,0
994,9,2025-03-03 9:00 AM,1
995,9,2025-03-03 9:30 AM,1
996,9,2025-03-03 10:00 AM,1
997,9,2025-03-03 10:30 AM,1
998,9,2025-03-03 11:00 AM,0
999,9,2025-03-03 11:30 AM,1
1000,9,2025-03-03 12:00 PM,1
1001,9,2025-03-03 12:30 PM,1
1002,9,2025-03-03 1:00 PM,1
1003,9,2025-03-03 1:30 PM,0
1004,9,2025-03-03 2:00 PM,0
1005,9,2025-03-03 2:30 PM,0
1006,9,2025-03-03 3:00 PM,0
1007,9,2025-03-03 3:30 PM,1
1008,9,2025-03-03 4:00 PM,1
1009,9,2025-03-03 4:30 PM,1
1010,9,2025-03-03 5:00 PM,0
1011,9,2025-03-03 5:30 PM,1
1012,9,2025-03-04 8:00 AM,0
1013,9,2025-03-04 8:30 AM,0
1014,9,2025-03-04 9:00 AM,0
1015,9,2025-03-04 9:30 AM,1
1016,9,2025-03-04 10:00 AM,1
1017,9,2025-03-04 10:30 AM,1
1018,9,2025-03-04 11:00 AM,1
1019,9,2025-03-04 11:30 AM,1
1020,9,2025-03-04 12:00 PM,1
1021,9,2025-03-04 12:30 PM,0
1022,9,2025-03-04 1:00 PM,1
1023,9,2025-03-04 1:30 PM,1
1024,9,2025-03-04 2:00 PM,1
1025,9,2025-03-04 2:30 PM,1
1026,9,2025-03-04 3:00 PM,1
1027,9,2025-03-04 3:30 PM,1
1028,9,2025-03-04 4:00 PM,1
1029,9,2025-03-04 4:30 PM,1
1030,9,2025-03-04 5:00 PM,1
1031,9,2025-03-04 5:30 PM,1
1032,9,2025-03-05 8:00 AM,1
1033,9,2025-03-05 8:30 AM,1
1034,9,2025-03-05 9:00 AM,0
1035,9,2025-03-05 9:30 AM,1
1036,9,2025-03-05 10:00 AM,0
1037,9,2025-03-05 10:30 AM,1
1038,9,2025-03-05 11:00 AM,1
1039,9,2025-03-05 11:30 AM,1
1040,9,2025-03-05 12:00 PM,0
1041,9,2025-03-05 12:30 PM,1
1042,9,2025-03-05 1:00 PM,1
1043,9,2025-03-05 1:30 PM,1
1044,9,2025-03-05 2:00 PM,0
1045,9,2025-03-05 2:30 PM,0
1046,9,2025-03-05 3:00 PM,0
1047,9,2025-03-05 3:30 PM,1
1048,9,2025-03-05 4:00 PM,1
1049,9,2025-03-05 4:30 PM,1
1050,9,2025-03-05 5:00 PM,1
1051,9,2025-03-05 5:30 PM,1
1052,9,2025-03-06 8:00 AM,0
1053,9,2025-03-06 8:30 AM,1
1054,9,2025-03-06 9:00 AM,1
1055,9,2025-03-06 9:30 AM,0
1056,9,2025-03-06 10:00 AM,0
1057,9,2025-03-06 10:30 AM,1
1058,9,2025-03-06 11:00 AM,1
1059,9,2025-03-06 11:30 AM,1
1060,9,2025-03-06 12:00 PM,1
1061,9,2025-03-06 12:30 PM,0
1062,9,2025-03-06 1:00 PM,0
1063,9,2025-03-06 1:30 PM,1
1064,9,2025-03-06 2:00 PM,1
1065,9,2025-03-06 2:30 PM,0
1066,9,2025-03-06 3:00 PM,1
1067,9,2025-03-06 3:30 PM,0
1068,9,2025-03-06 4:00 PM,1
1069,9,2025-03-06 4:30 PM,0
1070,9,2025-03-06 5:00 PM,1
1071,9,2025-03-06 5:30 PM,1
1072,9,2025-03-07 8:00 AM,0
1073,9,2025-03-07 8:30 AM,0
1074,9,2025-03-07 9:00 AM,1
1075,9,2025-03-07 9:30 AM,1
1076,9,2025-03-07 10:00 AM,1
1077,9,2025-03-07 10:30 AM,1
1078,9,2025-03-07 11:00 AM,1
1079,9,2025-03-07 11:30 AM,1
1080,10,2025-03-01 8:00 AM,0
1081,10,2025-03-01 8:30 AM,1
1082,10,2025-03-01 9:00 AM,1
1083,10,2025-03-01 9:30 AM,1
1084,10,2025-03-01 10:00 AM,0
1085,10,2025-03-01 10:30 AM,0
1086,10,2025-03-01 11:00 AM,1
1087,10,2025-03-01 11:30 AM,1
1088,10,2025-03-01 12:00 PM,1
1089,10,2025-03-01 12:30 PM,0
1090,10,2025-03-01 1:00 PM,1
1091,10,2025-03-01 1:30 PM,1
1092,10,2025-03-01 2:00 PM,0
1093,10,2025-03-01 2:30 PM,1
1094,10,2025-03-01 3:00 PM,0
1095,10,2025-03-01 3:30 PM,0
1096,10,2025-03-01 4:00 PM,0
1097,10,2025-03-01 4:30 PM,1
1098,10,2025-03-01 5:00 PM,1
1099,10,2025-03-01 5:30 PM,0
1100,10,2025-03-03 8:00 AM,1
1101,10,2025-03-03 8:30 AM,1
1102,10,2025-03-03 9:00 AM,1
1103,10,2025-03-03 9:30 AM,1
1104,10,2025-03-03 10:00 AM,0
1105,10,2025-03-03 10:30 AM,1
1106,10,2025-03-03 11:00 AM,1
1107,10,2025-03-03 11:30 AM,0
1108,10,2025-03-03 12:00 PM,1
1109,10,2025-03-03 12:30 PM,0
1110,10,2025-03-03 1:00 PM,0
1111,10,2025-03-03 1:30 PM,1
1112,10,2025-03-03 2:00 PM,1
1113,10,2025-03-03 2:30 PM,1
1114,10,2025-03-03 3:00 PM,1
1115,10,2025-03-03 3:30 PM,0
1116,10,2025-03-03 4:00 PM,0
1117,10,2025-03-03 4:30 PM,1
1118,10,2025-03-03 5:00 PM,1
1119,10,2025-03-03 5:30 PM,1
1120,10,2025-03-04 8:00 AM,1
1121,10,2025-03-04 8:30 AM,0
1122,10,2025-03-04 9:00 AM,0
1123,10,2025-03-04 9:30 AM,1
1124,10,2025-03-04 10:00 AM,0
1125,10,2025-03-04 10:30 AM,0
1126,10,2025-03-04 11:00 AM,0
1127,10,2025-03-04 11:30 AM,1
1128,10,2025-03-04 12:00 PM,1
1129,10,2025-03-04 12:30 PM,1
1130,10,2025-03-04 1:00 PM,1
1131,10,2025-03-04 1:30 PM,0
1132,10,2025-03-04 2:00 PM,1
1133,10,2025-03-04 2:30 PM,0
1134,10,2025-03-04 3:00 PM,1
1135,10,2025-03-04 3:30 PM,0
1136,10,2025-03-04 4:00 PM,1
1137,10,2025-03-04 4:30 PM,1
1138,10,2025-03-04 5:00 PM,1
1139,10,2025-03-04 5:30 PM,1
1140,10,2025-03-05 8:00 AM,1
1141,10,2025-03-05 8:30 AM,1
1142,10,2025-03-05 9:00 AM,0
1143,10,2025-03-05 9:30 AM,1
1144,10,2025-03-05 10:00 AM,1
1145,10,2025-03-05 10:30 AM,1
1146,10,2025-03-05 11:00 AM,1
1147,10,2025-03-05 11:30 AM,0
1148,10,2025-03-05 12:00 PM,1
1149,10,2025-03-05 12:30 PM,0
1150,10,2025-03-05 1:00 PM,1
1151,10,2025-03-05 1:30 PM,1
1152,10,2025-03-05 2:00 PM,1
1153,10,2025-03-05 2:30 PM,0
1154,10,2025-03-05 3:00 PM,1
1155,10,2025-03-05 3:30 PM,1
1156,10,2025-03-05 4:00 PM,0
1157,10,2025-03-05 4:30 PM,1
1158,10,2025-03-05 5:00 PM,1
1159,10,2025-03-05 5:30 PM,1
1160,10,2025-03-06 8:00 AM,0
1161,10,2025-03-06 8:30 AM,1
1162,10,2025-03-06 9:00 AM,0
1163,10,2025-03-06 9:30 AM,1
1164,10,2025-03-06 10:00 AM,1
1165,10,2025-03-06 10:30 AM,1
1166,10,2025-03-06 11:00 AM,1
1167,10,2025-03-06 11:30 AM,0
1168,10,2025-03-06 12:00 PM,1
1169,10,2025-03-06 12:30 PM,1
1170,10,2025-03-06 1:00 PM,1
1171,10,2025-03-06 1:30 PM,0
1172,10,2025-03-06 2:00 PM,1
1173,10,2025-03-06 2:30 PM,1
1174,10,2025-03-06 3:00 PM,1
1175,10,2025-03-06 3:30 PM,0
1176,10,2025-03-06 4:00 PM,1
1177,10,2025-03-06 4:30 PM,0
1178,10,2025-03-06 5:00 PM,0
1179,10,2025-03-06 5:30 PM,0
1180,10,2025-03-07 8:00 AM,0
1181,10,2025-03-07 8:30 AM,1
1182,10,2025-03-07 9:00 AM,0
1183,10,2025-03-07 9:30 AM,0
1184,10,2025-03-07 10:00 AM,1
1185,10,2025-03-07 10:30 AM,1
1186,10,2025-03-07 11:00 AM,1
1187,10,2025-03-07 11:30 AM,1
1188,11,2025-03-01 8:00 AM,1
1189,11,2025-03-01 8:30 AM,1
1190,11,2025-03-01 9:00 AM,1
1191,11,2025-03-01 9:30 AM,0
1192,11,2025-03-01 10:00 AM,0
1193,11,2025-03-01 10:30 AM,1
1194,11,2025-03-01 11:00 AM,1
1195,11,2025-03-01 11:30 AM,0
1196,11,2025-03-01 12:00 PM,1
1197,11,2025-03-01 12:30 PM,1
1198,11,2025-03-01 1:00 PM,1
1199,11,2025-03-01 1:30 PM,1
1200,11,2025-03-01 2:00 PM,0
1201,11,2025-03-01 2:30 PM,1
1202,11,2025-03-01 3:00 PM,1
1203,11,2025-03-01 3:30 PM,1
1204,11,2025-03-01 4:00 PM,1
1205,11,2025-03-01 4:30 PM,1
1206,11,2025-03-01 5:00 PM,0
1207,11,2025-03-01 5:30 PM,1
1208,11,2025-03-03 8:00 AM,1
1209,11,2025-03-03 8:30 AM,1
1210,11,2025-03-03 9:00 AM,1
1211,11,2025-03-03 9:30 AM,1
1212,11,2025-03-03 10:00 AM,1
1213,11,2025-03-03 10:30 AM,1
1214,11,2025-03-03 11:00 AM,1
1215,11,2025-03-03 11:30 AM,1
1216,11,2025-03-03 12:00 PM,0
1217,11,2025-03-03 12:30 PM,1
1218,11,2025-03-03 1:00 PM,1
1219,11,2025-03-03 1:30 PM,0
1220,11,2025-03-03 2:00 PM,1
1221,11,2025-03-03 2:30 PM,1
1222,11,2025-03-03 3:00 PM,0
1223,11,2025-03-03 3:30 PM,1
1224,11,2025-03-03 4:00 PM,1
1225,11,2025-03-03 4:30 PM,1
1226,11,2025-03-03 5:00 PM,1
1227,11,2025-03-03 5:30 PM,1
1228,11,2025-03-04 8:00 AM,0
1229,11,2025-03-04 8:30 AM,1
1230,11,2025-03-04 9:00 AM,1
1231,11,2025-03-04 9:30 AM,1
1232,11,2025-03-04 10:00 AM,1
1233,11,2025-03-04 10:30 AM,1
1234,11,2025-03-04 11:00 AM,1
1235,11,2025-03-04 11:30 AM,0
1236,11,2025-03-04 12:00 PM,1
1237,11,2025-03-04 12:30 PM,0
1238,11,2025-03-04 1:00 PM,1
1239,11,2025-03-04 1:30 PM,1
1240,11,2025-03-04 2:00 PM,1
1241,11,2025-03-04 2:30 PM,0
1242,11,2025-03-04 3:00 PM,1
1243,11,2025-03-04 3:30 PM,0
1244,11,2025-03-04 4:00 PM,0
1245,11,2025-03-04 4:30 PM,1
1246,11,2025-03-04 5:00 PM,1
1247,11,2025-03-04 5:30 PM,1
1248,11,2025-03-05 8:00 AM,0
1249,11,2025-03-05 8:30 AM,1
1250,11,2025-03-05 9:00 AM,1
1251,11,2025-03-05 9:30 AM,0
1252,11,2025-03-05 10:00 AM,0
1253,11,2025-03-05 10:30 AM,0
1254,11,2025-03-05 11:00 AM,1
1255,11,2025-03-05 11:30 AM,1
1256,11,2025-03-05 12:00 PM,0
1257,11,2025-03-05 12:30 PM,0
1258,11,2025-03-05 1:00 PM,1
1259,11,2025-03-05 1:30 PM,1
1260,11,2025-03-05 2:00 PM,1
1261,11,2025-03-05 2:30 PM,1
1262,11,2025-03-05 3:00 PM,1
1263,11,2025-03-05 3:30 PM,1
1264,11,2025-03-05 4:00 PM,0
1265,11,2025-03-05 4:30 PM,0
1266,11,2025-03-05 5:00 PM,1
1267,11,2025-03-05 5:30 PM,0
1268,11,2025-03-06 8:00 AM,0
1269,11,2025-03-06 8:30 AM,1
1270,11,2025-03-06 9:00 AM,1
1271,11,2025-03-06 9:30 AM,1
1272,11,2025-03-06 10:00 AM,1
1273,11,2025-03-06 10:30 AM,1
1274,11,2025-03-06 11:00 AM,1
1275,11,2025-03-06 11:30 AM,1
1276,11,2025-03-06 12:00 PM,1
1277,11,2025-03-06 12:30 PM,1
1278,11,2025-03-06 1:00 PM,0
1279,11,2025-03-06 1:30 PM,1
1280,11,2025-03-06 2:00 PM,1
1281,11,2025-03-06 2:30 PM,0
1282,11,2025-03-06 3:00 PM,1
1283,11,2025-03-06 3:30 PM,1
1284,11,2025-03-06 4:00 PM,0
1285,11,2025-03-06 4:30 PM,1
1286,11,2025-03-06 5:00 PM,1
1287,11,2025-03-06 5:30 PM,0
1288,11,2025-03-07 8:00 AM,1
1289,11,2025-03-07 8:30 AM,1
1290,11,2025-03-07 9:00 AM,1
1291,11,2025-03-07 9:30 AM,1
1292,11,2025-03-07 10:00 AM,1
1293,11,2025-03-07 10:30 AM,1
1294,11,2025-03-07 11:00 AM,1
1295,11,2025-03-07 11:30 AM,1
1296,12,2025-03-01 8:00 AM,1
1297,12,2025-03-01 8:30 AM,1
1298,12,2025-03-01 9:00 AM,0
1299,12,2025-03-01 9:30 AM,1
1300,12,2025-03-01 10:00 AM,1
1301,12,2025-03-01 10:30 AM,1
1302,12,2025-03-01 11:00 AM,0
1303,12,2025-03-01 11:30 AM,1
1304,12,2025-03-01 12:00 PM,1
1305,12,2025-03-01 12:30 PM,1
1306,12,2025-03-01 1:00 PM,0
1307,12,2025-03-01 1:30 PM,1
1308,12,2025-03-01 2:00 PM,1
1309,12,2025-03-01 2:30 PM,1
1310,12,2025-03-01 3:00 PM,1
1311,12,2025-03-01 3:30 PM,0
1312,12,2025-03-01 4:00 PM,1
1313,12,2025-03-01 4:30 PM,0
1314,12,2025-03-01 5:00 PM,0
1315,12,2025-03-01 5:30 PM,1
1316,12,2025-03-03 8:00 AM,1
1317,12,2025-03-03 8:30 AM,1
1318,12,2025-03-03 9:00 AM,1
1319,12,2025-03-03 9:30 AM,1
1320,12,2025-03-03 10:00 AM,1
1321,12,2025-03-03 10:30 AM,1
1322,12,2025-03-03 11:00 AM,1
1323,12,2025-03-03 11:30 AM,1
1324,12,2025-03-03 12:00 PM,1
1325,12,2025-03-03 12:30 PM,1
1326,12,2025-03-03 1:00 PM,0
1327,12,2025-03-03 1:30 PM,1
1328,12,2025-03-03 2:00 PM,1
1329,12,2025-03-03 2:30 PM,0
1330,12,2025-03-03 3:00 PM,0
1331,12,2025-03-03 3:30 PM,1
1332,12,2025-03-03 4:00 PM,1
1333,12,2025-03-03 4:30 PM,1
1334,12,2025-03-03 5:00 PM,0
1335,12,2025-03-03 5:30 PM,1
1336,12,2025-03-04 8:00 AM,1
1337,12,2025-03-04 8:30 AM,0
1338,12,2025-03-04 9:00 AM,1
1339,12,2025-03-04 9:30 AM,1
1340,12,2025-03-04 10:00 AM,0
1341,12,2025-03-04 10:30 AM,1
1342,12,2025-03-04 11:00 AM,1
1343,12,2025-03-04 11:30 AM,1
1344,12,2025-03-04 12:00 PM,0
1345,12,2025-03-04 12:30 PM,1
1346,12,2025-03-04 1:00 PM,0
1347,12,2025-03-04 1:30 PM,1
1348,12,2025-03-04 2:00 PM,0
1349,12,2025-03-04 2:30 PM,0
1350,12,2025-03-04 3:00 PM,1
1351,12,2025-03-04 3:30 PM,1
1352,12,2025-03-04 4:00 PM,0
1353,12,2025-03-04 4:30 PM,0
1354,12,2025-03-04 5:00 PM,0
1355,12,2025-03-04 5:30 PM,0
1356,12,2025-03-05 8:00 AM,1
1357,12,2025-03-05 8:30 AM,0
1358,12,2025-03-05 9:00 AM,0
1359,12,2025-03-05 9:30 AM,1
1360,12,2025-03-05 10:00 AM,1
1361,12,2025-03-05 10:30 AM,1
1362,12,2025-03-05 11:00 AM,1
1363,12,2025-03-05 11:30 AM,0
1364,12,2025-03-05 12:00 PM,1
1365,12,2025-03-05 12:30 PM,0
1366,12,2025-03-05 1:00 PM,1
1367,12,2025-03-05 1:30 PM,0
1368,12,2025-03-05 2:00 PM,1
1369,12,2025-03-05 2:30 PM,1
1370,12,2025-03-05 3:00 PM,1
1371,12,2025-03-05 3:30 PM,0
1372,12,2025-03-05 4:00 PM,1
1373,12,2025-03-05 4:30 PM,1
1374,12,2025-03-05 5:00 PM,1
1375,12,2025-03-05 5:30 PM,1
1376,12,2025-03-06 8:00 AM,1
1377,12,2025-03-06 8:30 AM,1
